"city","year","weeks_since_start_of_year","mean_AH","mean_SH","mean_RH","mean_rainfall","mean_temp","mean_AH_for_that_week_of_year","mean_SH_for_that_week_of_year","mean_RH_for_that_week_of_year","mean_rainfall_for_that_week_of_year","mean_temp_for_that_week_of_year","d.AH","d.SH","d.RH","d.rainfall","d.temp"
"ADELAIDE",1985,1,8.98263671128769,7.399078105447,58.5714285714286,0.181428571428571,18.1142857142857,9.09726581154074,7.5284824992795,50.3917050691244,0.448433179723502,21.3142857142857,-0.114629100253056,-0.129404393832503,8.17972350230414,-0.267004608294931,-3.2
"ADELAIDE",1985,2,7.62624471831493,6.3701403462611,39.8571428571429,0,23.4571428571429,9.46312736563131,7.85515678604016,49.2987711213518,0.584101382488479,22.450153609831,-1.83688264731638,-1.48501643977906,-9.44162826420892,-0.584101382488479,1.00698924731183
"ADELAIDE",1985,3,8.14588089882315,6.77360689626255,45.4285714285714,0,20.6571428571429,9.43718290091083,7.86266008167406,50.1612903225806,0.593456221198157,21.9064516129032,-1.29130200208768,-1.0890531854115,-4.73271889400922,-0.593456221198157,-1.24930875576037
"ADELAIDE",1985,4,8.87992906167046,7.4058030967944,46.7142857142857,0,22.4142857142857,9.64754210762331,8.02078570999753,51.5529953917051,0.547165898617512,21.8396313364055,-0.767613045952857,-0.614982613203138,-4.83870967741935,-0.547165898617512,0.574654377880183
"ADELAIDE",1985,5,8.78857236477192,7.40856338354311,39.7142857142857,0,24.6714285714286,9.65223856390803,7.85615337393332,49.6774193548387,0.359400921658986,22.4829493087558,-0.863666199136114,-0.447589990390205,-9.963133640553,-0.359400921658986,2.18847926267281
"ADELAIDE",1985,6,9.1386173420898,7.63532208691174,46,0.338333333333333,22.5333333333333,9.6630988084349,8.1868660973479,52.8617511520737,0.564600614439324,21.173886328725,-0.524481466345094,-0.551544010436158,-6.86175115207373,-0.226267281105991,1.35944700460829
"ADELAIDE",1985,7,8.91671403001048,7.38059270132692,51.8571428571429,0,19.8857142857143,9.51251682154661,7.82785423843633,48.0476190476191,0.635529953917051,22.9133640552995,-0.59580279153613,-0.447261537109412,3.8095238095238,-0.635529953917051,-3.02764976958525
"ADELAIDE",1985,8,8.85668882574203,7.40947557802837,46.7142857142857,0,21.7571428571429,9.7687750792816,8.10290158601416,51.7718894009217,0.76778801843318,21.9059907834101,-0.912086253539574,-0.693426007985792,-5.05760368663594,-0.76778801843318,-0.148847926267283
"ADELAIDE",1985,9,8.45364477493244,7.00740867194271,54.1666666666667,0,18.2333333333333,9.46618213462701,7.85796571232625,53.1754992319508,0.623533026113671,20.9056835637481,-1.01253735969457,-0.850557040383535,0.99116743471582,-0.623533026113671,-2.67235023041475
"ADELAIDE",1985,10,9.03719614994088,7.57826129810431,46,0,23.3142857142857,9.35524781564899,7.6263974088164,52.9162826420891,0.259047619047619,20.8108294930876,-0.318051665708103,-0.0481361107120932,-6.91628264208909,-0.259047619047619,2.50345622119816
"ADELAIDE",1985,11,12.4157020477343,10.360608689772,65,6.435,22.75,9.30933453377506,7.68603903846053,54.6666666666667,0.708110599078341,20.1148233486943,3.10636751395928,2.67456965131148,10.3333333333333,5.72688940092166,2.63517665130568
"ADELAIDE",1985,12,11.4313523693259,9.42877400791947,66.3333333333333,0,19.8333333333333,9.19063651619516,7.55859626543412,56.1167434715822,0.752764976958525,19.4355606758833,2.24071585313075,1.87017774248535,10.2165898617511,-0.752764976958525,0.397772657450076
"ADELAIDE",1985,13,9.70400052991607,8.00877040009777,58,0.255,19.5833333333333,9.18322983563925,7.55183572720554,58.4155145929339,1.08559907834101,18.721044546851,0.520770694276818,0.456934672892228,-0.415514592933945,-0.830599078341014,0.862288786482335
"ADELAIDE",1985,14,10.2522919792464,8.35405898023517,74.1428571428571,0.58,16.2857142857143,8.73856425614832,7.16473351481091,58.4101382488479,0.874247311827957,17.7746543778802,1.51372772309811,1.18932546542426,15.7327188940092,-0.294247311827957,-1.4889400921659
"ADELAIDE",1985,15,8.21646240793333,6.81873343217205,50.5714285714286,1.99428571428571,20.4857142857143,8.58682143838371,7.10194686437991,58.2795698924731,0.785299539170507,17.6242703533026,-0.370359030450384,-0.283213432207864,-7.70814132104455,1.20898617511521,2.86144393241167
"ADELAIDE",1985,16,8.09693831265273,6.5213694037332,69.1428571428571,0.942857142857143,13.5285714285714,8.45079669585379,6.81556818436452,60.9669738863287,0.780038402457757,16.4258832565284,-0.353858383201061,-0.29419878063132,8.17588325652842,0.162818740399385,-2.89731182795699
"ADELAIDE",1985,17,6.84577331952896,5.58753556371616,46.2857142857143,0,17.8285714285714,8.37726892394714,6.63288152860917,61.9101382488479,1.53146697388633,16.0554531490015,-1.53149560441818,-1.04534596489301,-15.6244239631336,-1.53146697388633,1.77311827956989
"ADELAIDE",1985,18,8.07442540945761,6.62982788469481,51.1428571428571,0.581428571428571,18.6285714285714,8.53844033848356,6.90050521097662,64.8967741935484,1.18950230414747,15.5481105990783,-0.46401492902595,-0.270677326281808,-13.7539170506912,-0.608073732718894,3.08046082949309
"ADELAIDE",1985,19,9.55665936683836,7.69528505576415,76.7142857142857,0.907142857142857,14.6,8.49918014862751,6.84316126220287,66.8617511520737,1.75682795698925,14.9834101382488,1.05747921821084,0.852123793561284,9.85253456221197,-0.84968509984639,-0.383410138248848
"ADELAIDE",1985,20,7.31974451433716,5.82253978605167,72,3.895,11.2666666666667,8.34242700812273,6.78969223053018,69.6940092165899,1.97933026113671,13.8680337941628,-1.02268249378556,-0.967152444478511,2.30599078341014,1.91566973886329,-2.60136712749616
"ADELAIDE",1985,21,7.36450455140135,5.89406267155972,71.8333333333333,1.99,11.3833333333333,8.61154003677233,7.08835764465727,73.5015873015873,1.84931746031746,13.5209523809524,-1.24703548537098,-1.19429497309755,-1.66825396825398,0.14068253968254,-2.13761904761905
"ADELAIDE",1985,22,8.03130881256027,6.46175921808608,76.6666666666667,4.615,11.7333333333333,8.06298939107995,6.30403105116354,73.0645161290323,1.32389400921659,12.5793778801843,-0.0316805785196745,0.157728166922535,3.60215053763442,3.29110599078341,-0.846044546850997
"ADELAIDE",1985,23,8.16850737753891,6.52360161451955,81,1.63285714285714,11.0142857142857,8.29987737377473,6.79766633097796,74.6405529953917,2.24355760368664,12.6558525345622,-0.131369996235819,-0.27406471645841,6.3594470046083,-0.610700460829493,-1.6415668202765
"ADELAIDE",1985,24,8.40101574927217,6.73073069210357,78,16.85,12.25,7.92003149764351,6.56232034452513,75.9566820276498,2.04447004608295,11.5781105990783,0.480984251628657,0.168410347578444,2.04331797235024,14.8055299539171,0.671889400921659
"ADELAIDE",1985,25,7.38130175541088,5.89781711201577,75.5714285714286,0.581428571428571,10.6857142857143,8.10861769022259,6.55210713217548,77.1390168970814,2.19503840245776,11.7178187403994,-0.727315934811713,-0.654290020159718,-1.56758832565285,-1.61360983102919,-1.0321044546851
"ADELAIDE",1985,26,7.1859640373126,5.74722977904784,64.1428571428571,0.0728571428571429,12.8857142857143,7.71667126867775,6.15717289081371,74.6820276497696,1.9384331797235,11.5036866359447,-0.530707231365148,-0.409943111765867,-10.5391705069124,-1.86557603686636,1.38202764976959
"ADELAIDE",1985,27,6.97754834223066,5.53265837270166,71.1666666666667,0,10.9285714285714,7.5919865697768,6.07493643992778,74.3786482334869,2.05774193548387,11.3345622119816,-0.614438227546138,-0.542278067226125,-3.21198156682027,-2.05774193548387,-0.405990783410138
"ADELAIDE",1985,28,6.6192294004826,5.28436082885302,69.5714285714286,1.99571428571429,10.3142857142857,7.62717242611932,6.06819588486755,76.0322580645161,1.87427803379416,11.0332565284178,-1.00794302563672,-0.783835056014524,-6.46082949308756,0.121436251920123,-0.718970814132105
"ADELAIDE",1985,29,7.20283229993118,5.71741399362397,75,0.34,10.3,7.36551915932271,5.90795754761594,74.7926267281106,1.44718894009217,10.7414746543779,-0.162686859391529,-0.190543553991971,0.207373271889395,-1.10718894009217,-0.441474654377879
"ADELAIDE",1985,30,6.81273873541206,5.48244464078782,60.8333333333333,0.69,12.8428571428571,7.48031599299515,5.98342100751951,74.0384024577573,1.60109831029186,11.1775729646697,-0.667577257583083,-0.500976366731691,-13.205069124424,-0.911098310291859,1.6652841781874
"ADELAIDE",1985,31,7.68767805272161,6.17057363690156,74.1428571428571,2.06857142857143,11.4714285714286,7.36233448472455,5.77751889121774,72.2611367127496,1.72536098310292,11.294930875576,0.325343567997066,0.393054745683822,1.88172043010752,0.34321044546851,0.176497695852534
"ADELAIDE",1985,32,8.00656923920911,6.42658105545523,82.1428571428571,1.67,10.5571428571429,7.51089689187931,6.00298303811969,73.6827956989247,1.40271889400922,11.3396313364055,0.495672347329807,0.423598017335534,8.4600614439324,0.267281105990783,-0.782488479262673
"ADELAIDE",1985,33,7.89765603108354,6.31563543349874,79.4285714285714,1.37857142857143,10.9285714285714,7.32759952446745,5.86418959014496,70.184331797235,1.44914746543779,11.8014592933948,0.570056506616094,0.451445843353779,9.24423963133641,-0.0705760368663595,-0.872887864823349
"ADELAIDE",1985,34,8.77595397805858,7.1082885251109,78.6666666666667,2.11666666666667,12.8,7.38075819230128,5.9282056071817,70.136712749616,1.62220430107527,11.9188940092166,1.39519578575729,1.1800829179292,8.52995391705069,0.494462365591398,0.881105990783411
"ADELAIDE",1985,35,7.71009850078899,6.20147637861887,70.8333333333333,1.98833333333333,12.5,7.61568663713925,6.21677554496863,68.3778801843318,1.72249615975422,12.9496159754224,0.0944118636497366,-0.0152991663497613,2.45545314900153,0.265837173579109,-0.449615975422427
"ADELAIDE",1985,36,7.25400099647177,5.79639634779568,67.1428571428571,2.14142857142857,12.6,7.60732094137917,6.20291690987649,66.9377880184332,1.54401689708141,13.3132104454685,-0.353319944907394,-0.406520562080805,0.205069124423957,0.597411674347158,-0.71321044546851
"ADELAIDE",1985,37,8.74210866909572,7.04890374145961,78,1.01571428571429,12.8428571428571,7.60096747575111,6.23082445713305,65.8617511520737,1.60170506912442,13.5354838709677,1.14114119334461,0.818079284326569,12.1382488479263,-0.585990783410138,-0.692626728110598
"ADELAIDE",1985,38,6.71989346595236,5.40350189548174,62.7142857142857,0.615714285714286,12.7,7.7165156966307,6.35145226073092,64.0920122887865,1.47513210445469,14.3015360983103,-0.996622230678339,-0.94795036524918,-1.37772657450076,-0.859417818740399,-1.60153609831029
"ADELAIDE",1985,39,7.21499382468253,5.98367652832331,63.4285714285714,1.05142857142857,13.3857142857143,7.56198243400382,6.31467665652282,60.9861751152074,1.14193548387097,14.746267281106,-0.346988609321299,-0.331000128199508,2.44239631336406,-0.0905069124423963,-1.36055299539171
"ADELAIDE",1985,40,8.30871323820427,6.54242818769321,63.2857142857143,0.435714285714286,15.7714285714286,7.7459904860226,6.43629746610737,61.6996927803379,1.24952380952381,15.0192012288786,0.562722752181668,0.106130721585846,1.58602150537634,-0.813809523809524,0.752227342549924
"ADELAIDE",1985,41,8.95001895307934,7.34140123708666,62.5714285714286,0.145714285714286,16.8285714285714,7.47426795796726,6.2058971723817,57.7903225806452,0.836136712749616,15.5956989247312,1.47575099511208,1.13550406470496,4.78110599078341,-0.69042242703533,1.23287250384025
"ADELAIDE",1985,42,8.88096706641049,7.03885482045177,68.2857142857143,2.28714285714286,15.1714285714286,7.54325099230772,6.21622986525733,56.5668202764977,1.23479262672811,16.2861751152074,1.33771607410277,0.822624955194437,11.7188940092166,1.05235023041475,-1.1147465437788
"ADELAIDE",1985,43,8.10814967777756,6.65362386656628,59.2857142857143,2.57571428571429,17,7.66850326804469,6.34552465317468,55.9078341013825,0.704516129032258,16.6004608294931,0.439646409732869,0.308099213391602,3.37788018433179,1.87119815668203,0.399539170506912
